fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230719 161729	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	339	TRUE	41191	0.00500656962992227	0.945096745196647	4	491	0.856740459091162	121
20230719 161917	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1484	TRUE	41191	0.00521640189885311	0.610477620049143	2371	316	0.858018691457687	122
20230719 161922	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	12	TRUE	41191	0.299942467116591	0.691273542758476	1833	1024	0.857029045366589	123
20230719 162046	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2334	TRUE	41191	0.00566069176932496	0.77297585973992	336	16	0.858401621676009	124
20230719 162109	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	609	TRUE	41191	0.0239782968248276	0.504272275774349	2	16	0.85869108719958	125
20230719 162130	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	89	TRUE	41191	0.080137632445406	0.645910741153434	3000	813	0.857985727078856	126
20230719 162141	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	80	TRUE	41191	0.0706588670523695	0.792425835546836	2059	1024	0.857888086705662	127
20230719 162151	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	73	TRUE	41191	0.122268736545754	0.5975092165322	2067	1024	0.857738777516548	128
20230719 162156	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	53	TRUE	41191	0.299923989591272	0.453230055405841	1794	16	0.857412956408896	129
20230719 162330	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2597	TRUE	41191	0.00526020451633773	0.706890023104201	403	17	0.858590440881212	130
20230719 162344	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	82	TRUE	41191	0.0505200748150485	0.899968962312155	1481	724	0.857721713630146	131
20230719 162351	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	41191	0.299931475160652	0.804580897073986	1279	559	0.857339284830366	132
20230719 162506	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1958	TRUE	41191	0.00586523381754359	0.999815568260151	1440	16	0.857838244969656	133
20230719 162525	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	198	TRUE	41191	0.0538961917679364	0.457762155380887	3000	362	0.857900377193726	134
20230719 162532	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	125	TRUE	41191	0.130621720510943	0.452746308105622	2998	16	0.85800502800588	135
20230719 162721	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	843	TRUE	41191	0.00523943945943856	0.982241497418132	1302	1024	0.857677632764321	136
20230719 162727	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	29	TRUE	41191	0.206249636842879	0.805964999320754	2999	281	0.857624867885649	137
20230719 162741	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	189	TRUE	41191	0.059504087002701	0.541664180047295	3000	454	0.857804159574133	138
