fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230718 095320	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	26	TRUE	491	0.229694497471018	0.542355545606534	2720	466	0.804248656627268	83
20230718 095628	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	28	TRUE	491	0.225474625542692	0.427419335875148	1685	475	0.802227995283291	84
20230718 100012	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	36	TRUE	491	0.151274890212787	0.503882674119971	2653	500	0.804673952612815	85
20230718 100250	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.174590619665375	0.682262212264095	1054	486	0.805326671832817	86
20230718 100629	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	44	TRUE	491	0.273818790301634	0.880923857367272	869	595	0.800602623421723	87
20230718 100844	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.279822416620676	0.705734901249036	1010	37	0.80634262440053	88
20230718 102234	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	261	TRUE	491	0.0379685937872145	0.341592071853275	1468	361	0.804594048889286	89
20230718 102601	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.0877749657439371	0.973435462697199	2323	514	0.800933555193892	90
20230718 102910	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	30	TRUE	491	0.271345179670992	0.995538096492388	990	321	0.803305637701057	91
20230718 103258	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0765974283524801	0.675694139674539	1999	871	0.811590794127985	92
20230718 103559	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.123484609822553	0.933375501665985	1669	233	0.804580062268072	93
20230718 103818	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.275419611718004	0.686621579698287	2329	825	0.80481233559533	94
20230718 104818	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	175	TRUE	491	0.0540896670661832	0.354308219125983	429	228	0.80309516872623	95
20230718 111122	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	4	TRUE	491	0.00737834411217947	0.919118201584113	1331	869	0.802038758086766	96
20230718 111418	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	21	TRUE	491	0.270095091170188	0.844700558086042	80	306	0.799616163134546	97
20230718 111653	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.179176821370064	0.52749173502794	2605	388	0.805292933459323	98
20230718 112142	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0493997356110241	0.656115764047206	1134	33	0.807590331330224	99
20230718 112505	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.115219096519734	0.963040197663219	949	821	0.800217672407006	100
20230718 112726	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.260454998667276	0.625337377699115	2311	594	0.807298360077928	101
20230718 112959	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.195764831450778	0.6954453980783	1308	631	0.803133180438607	102
20230718 113326	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	36	TRUE	491	0.243941961415862	0.867860743596917	575	453	0.802528950820588	103
20230718 113819	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	67	TRUE	491	0.148663861101621	0.369684032284468	361	431	0.804197852740837	104
20230718 114240	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.0579060042305547	0.999266045726114	1397	643	0.803603655268022	105
20230718 114638	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	54	TRUE	491	0.236130433176761	0.433485620174673	1024	671	0.802981532001032	106
20230718 115431	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	131	TRUE	491	0.0738597003281594	0.437117182704806	1817	29	0.802319798551193	107
20230718 120116	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	110	TRUE	491	0.0894690080140939	0.409587331474782	873	801	0.802166613981897	108
20230718 120351	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	12	TRUE	491	0.27163826237165	0.928423986696731	2540	121	0.801441059679187	109
20230718 121250	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	9	TRUE	491	0.0229128102452948	0.561783492123894	152	517	0.804376932588193	110
20230718 121549	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	9	TRUE	491	0.157923663691827	0.810526242042147	413	543	0.800997275981149	111
20230718 122416	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	164	TRUE	491	0.0862516513627768	0.68215592084853	2249	244	0.804239075749925	112
20230718 122645	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.226948559727325	0.568920134599227	1418	407	0.806909049552853	113
20230718 123048	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	32	TRUE	491	0.120350507674011	0.508455558533198	130	692	0.801992298360748	114
20230718 123304	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.298209641633432	0.464376604944956	742	947	0.806374076983919	115
20230718 124238	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	152	TRUE	491	0.0470911826497479	0.969951861907053	2551	550	0.803740645074008	116
20230718 124933	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	110	TRUE	491	0.0825273277737352	0.353448770903843	2268	485	0.804181383393458	117
20230718 125208	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	15	TRUE	491	0.288840232345717	0.536275924249692	2804	959	0.804652359300747	118
20230718 125450	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.164660864253332	0.554551603336935	1486	479	0.806565063309347	119
20230718 130300	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	162	TRUE	491	0.108989485047861	0.436246177718998	907	694	0.803790426740424	120
20230718 131125	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	136	TRUE	491	0.0648789417671773	0.509296355956583	465	684	0.802352820903715	121
20230718 131451	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0928075274428481	0.775884219273552	2765	204	0.812559270804345	122
20230718 131739	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.148181896301078	0.63904956153403	1480	927	0.811129669544758	123
20230718 132017	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.290131908554523	0.753230835176166	224	933	0.799554260710358	124
20230718 132506	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0514459122548858	0.620121025602915	320	207	0.806441146543456	125
20230718 132932	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	68	TRUE	491	0.232622253835826	0.746881883329316	2390	382	0.801124725505892	126
20230718 133333	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0682902574005758	0.72820213049436	1614	333	0.806163657565141	127
20230718 134326	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	170	TRUE	491	0.0524460111107991	0.520735189661686	1239	699	0.803256101302714	128
20230718 134607	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.190925345008667	0.450715552201751	21	507	0.805943749872778	129
20230718 134844	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.163849040334738	0.83860405019063	1375	124	0.803783273826488	130
20230718 135128	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.153375353056403	0.637580030177836	1663	760	0.807026579391003	131
20230718 135534	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	43	TRUE	491	0.129989565366601	0.454778815203859	2947	59	0.805326072647546	132
20230718 135820	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.177021586271377	0.64309530389884	143	435	0.804804422208216	133
20230718 140119	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	25	TRUE	491	0.253447197203551	0.576332469401089	2852	934	0.803656640917363	134
20230718 140356	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.172597028956143	0.713015668786806	2052	881	0.802733959524957	135
20230718 142422	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	398	TRUE	491	0.0250476921088051	0.380311979712127	305	311	0.801054807612865	136
20230718 142714	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	19	TRUE	491	0.267430711177386	0.717579572197655	965	236	0.806304370591774	137
20230718 144426	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	409	TRUE	491	0.0508791759176611	0.362879666572204	2697	320	0.802746130256029	138
20230718 144902	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	62	TRUE	491	0.14520134768167	0.972029522782331	827	81	0.805274642531427	139
20230718 150314	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	302	TRUE	491	0.0466619529815472	0.40184651889517	2657	776	0.801929590361448	140
20230718 150801	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	72	TRUE	491	0.173084102341699	0.321909979548305	658	456	0.800026381983621	141
20230718 151042	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	9	TRUE	491	0.221475103737043	0.844556392287859	188	568	0.801462520218345	142
20230718 152347	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	262	TRUE	491	0.0454837768990442	0.346279279568652	1371	981	0.804713449219559	143
20230718 152638	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	21	TRUE	491	0.270308649486918	0.301126888819667	2010	677	0.804275596984606	144
20230718 154200	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	8	TRUE	491	0.0114770727421448	0.356485963899782	1343	392	0.799442616203856	145
20230718 160720	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	432	TRUE	491	0.0149992627258657	0.460227420074958	2939	928	0.802222575067839	146
20230718 161030	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.118424391190981	0.745375237236451	1697	908	0.809886023266681	147
20230718 161508	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	70	TRUE	491	0.178583731310962	0.945447438544198	1598	44	0.804149132868292	148
20230718 161721	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.295129369994228	0.855293406424532	1795	172	0.804786736782687	149
20230718 161958	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.188909863470446	0.629705878670677	937	1013	0.807598819756617	150
20230718 162239	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.197946452990286	0.668175077645201	1101	107	0.806434938327108	151
20230718 162634	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	49	TRUE	491	0.210655453064524	0.503091531649814	1143	755	0.802781360396859	152
20230718 163143	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	80	TRUE	491	0.154145269772487	0.612115788411861	2314	237	0.8044303106204	153
20230718 163413	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.217337254948489	0.781272535230359	2911	909	0.805312834136983	154
20230718 164621	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	174	TRUE	491	0.0309008684424742	0.377572465179116	1194	117	0.802500666079698	155
20230718 165003	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	47	TRUE	491	0.263208617600538	0.965728368051583	2918	199	0.804811898374313	156
20230718 165805	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	181	TRUE	491	0.183487592786506	0.428382590018515	1771	738	0.804772030933399	157
20230718 170254	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	54	TRUE	491	0.102576461099908	0.634817622890533	2903	681	0.803909841233132	158
20230718 170523	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.216262390004079	0.739877577815251	1200	309	0.805189626326831	159
20230718 170809	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.137120342554542	0.911516035569343	2425	213	0.802494154049723	160
20230718 171035	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.224387373848076	0.486698189639719	2413	384	0.805753443941251	161
20230718 171424	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	13	TRUE	491	0.0897689926885476	0.774167727374309	1220	993	0.803683666803408	162
20230718 172804	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	7	TRUE	491	0.0131062783623079	0.424298731288942	2394	552	0.796909130912501	163
20230718 173529	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	162	TRUE	491	0.210191953103649	0.3595311674244	2871	734	0.805679121372369	164
20230718 174229	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	143	TRUE	491	0.169755390358644	0.444573823397281	861	786	0.804055939225962	165
20230718 180037	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	6	TRUE	491	0.0097524205438327	0.751058170519676	2570	346	0.808713801985368	166
20230718 180313	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	11	TRUE	491	0.295916383123026	0.900788166231732	61	566	0.796175669721276	167
20230718 180544	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.193918564947338	0.554890758231445	2200	574	0.80966910573022	168
20230718 185043	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	912	TRUE	491	0.0103422967360262	0.539849698240077	835	43	0.805414817130393	169
20230718 185310	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.265614652408333	0.680521537240781	690	264	0.805081604191414	170
20230718 190609	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	177	TRUE	491	0.026274001507645	0.530019785563741	2595	463	0.802718860269063	171
20230718 191021	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	14	TRUE	491	0.0803692556554102	0.585850110627338	255	528	0.803304723679973	172
20230718 191626	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	102	TRUE	491	0.117687741087851	0.382521728470153	1754	651	0.802237269382991	173
20230718 192231	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	122	TRUE	491	0.235112564409625	0.372074346071994	2963	950	0.802379913952068	174
20230718 193224	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	139	TRUE	491	0.0397426276164036	0.458953853738401	2263	858	0.803394215703536	175
20230718 193944	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	151	TRUE	491	0.159787802312369	0.689050368996826	2592	754	0.803140591586631	176
20230718 194527	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0386996901107451	0.79430343375341	2222	766	0.808983386552212	177
20230718 194816	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	20	TRUE	491	0.296171512469314	0.301547796866158	483	567	0.801392476763463	178
20230718 195345	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0427543669599248	0.604176645718538	379	284	0.805716142933795	179
20230718 195858	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	100	TRUE	491	0.268694720559383	0.372321589374659	2889	601	0.804838845970623	180
20230718 200127	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.229451636714139	0.545036116604856	2362	231	0.803045017169864	181
20230718 200717	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	111	TRUE	491	0.199499879342472	0.349460497386917	1245	738	0.803499085765484	182
20230718 201035	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.10023668355822	0.67601145090484	1498	441	0.805053089353995	183
20230718 201320	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	10	TRUE	491	0.219143086460499	0.612940826551849	1524	164	0.803907225820568	184
20230718 202549	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	243	TRUE	491	0.0474701785167272	0.429053459587623	2436	996	0.803984840139102	185
20230718 203011	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	36	TRUE	491	0.103138443906932	0.479131487350725	1766	856	0.803796319288979	186
20230718 203539	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	96	TRUE	491	0.182998834150444	0.365193852217682	983	191	0.801700214143932	187
20230718 203916	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	34	TRUE	491	0.180525767177416	0.375565602557873	31	424	0.795511545249627	188
20230718 204532	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	92	TRUE	491	0.0951645068307093	0.499168214350892	1287	599	0.804422051759756	189
20230718 204832	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.126662158200941	0.590482779419539	2137	913	0.805886334798991	190
20230718 205056	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.234038772750492	0.607036135536083	1925	93	0.805556098051915	191
20230718 205351	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	23	TRUE	491	0.282575266930221	0.698400554834073	1927	650	0.803653554714608	192
20230718 205743	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	45	TRUE	491	0.174217840470022	0.977857236572728	1317	445	0.804192207119982	193
20230718 210520	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	85	TRUE	491	0.0479006985867757	0.89217313160561	580	985	0.802936414846156	194
20230718 210950	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	59	TRUE	491	0.168967482481027	0.924969467561529	1031	907	0.802769916806015	195
20230718 211302	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.105633653759762	0.733564337224211	2068	421	0.804875883348267	196
20230718 211605	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	24	TRUE	491	0.211360490206449	0.413495278916392	2493	329	0.800488763530876	197
20230718 211837	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.208859700891721	0.552236345094722	2395	612	0.80958972662039	198
20230718 212505	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0325649160206923	0.902606833481951	1443	846	0.803840642269422	199
20230718 212738	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2	TRUE	491	0.168658559818007	0.87553716324605	2375	56	0.803272785983245	200
20230718 213101	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0989893349307869	0.660207235693303	2768	302	0.801269637173344	201
20230718 213402	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	21	TRUE	491	0.214827807349291	0.470420416091802	968	821	0.803287917026298	202
20230718 213626	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.244338943934033	0.553890637504682	1014	802	0.805120548572906	203
20230718 215815	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	514	TRUE	491	0.0362598182767432	0.39403806473515	2786	186	0.802389126803976	204
20230718 220058	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	8	TRUE	491	0.199094082842384	0.758700147991208	1429	920	0.801166422385028	205
20230718 220347	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	17	TRUE	491	0.231543656176686	0.821286612319527	859	494	0.801991771692151	206
20230718 220613	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.236441940603169	0.627701060064346	1862	976	0.806082326993771	207
20230718 220929	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	14	TRUE	491	0.143412556675636	0.906066896630358	371	453	0.800865050310273	208
20230718 221259	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	28	TRUE	491	0.186132132427687	0.636135493960045	851	670	0.803718568894721	209
20230718 221721	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.0591060764452873	0.583270662289974	2286	163	0.80447488878808	210
20230718 222041	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	TRUE	491	0.202736945040838	0.869532785859006	2867	389	0.804373041501907	211
20230718 223007	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	169	TRUE	491	0.0639262796464551	0.415178445503954	1042	325	0.803917696584267	212
20230718 223239	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	12	TRUE	491	0.261893954453152	0.578837676092191	2989	510	0.801044628544942	213
20230718 223715	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	72	TRUE	491	0.227843190938683	0.417595816052169	1152	419	0.802567153877032	214
20230718 224052	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0810857217490836	0.919578805302246	1408	852	0.804183131464461	215
20230718 230801	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.00610029158247518	0.980644170885882	1440	666	0.80210803980439	216
20230718 231345	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	91	TRUE	491	0.1223882984869	0.361609263341501	2047	563	0.800723740620219	217
20230718 231558	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.285452035255006	0.94788782622274	2585	139	0.803665375093287	218
20230719 010050	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2216	TRUE	491	0.00506242547396338	0.385138369645062	200	827	0.801552666572222	219
20230719 010344	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.14570667475665	0.738811608599196	2034	900	0.806627884576436	220
20230719 010642	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	7	TRUE	491	0.14972641491517	0.335117455837084	19	878	0.797705876375409	221
20230719 010956	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.101424695019666	0.792905713111092	2079	131	0.806975230691027	222
20230719 011304	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.113688278043283	0.558085357520613	1312	855	0.807394872554871	223
20230719 011635	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0905216990958304	0.770742153512243	2696	385	0.808435819134874	224
20230719 012547	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	193	TRUE	491	0.101061163310554	0.418880009383638	2106	442	0.803177870848747	225
20230719 012944	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0704420046605752	0.803838721868093	2862	140	0.808193746863737	226
20230719 013811	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	166	TRUE	491	0.0909884682961321	0.371157153178193	2698	581	0.800728193097856	227
20230719 014154	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.0931532727918561	0.778474779882048	2820	104	0.809335340798241	228
20230719 014706	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	70	TRUE	491	0.13051794927859	0.597428884960548	2854	104	0.803713432784611	229
20230719 015019	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	34	TRUE	491	0.283727107556191	0.410887016065675	515	545	0.799052966894264	230
20230719 015300	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.165396702620245	0.789985003523412	1839	617	0.808562850147168	231
20230719 015544	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	5	TRUE	491	0.16265857186316	0.655476065983971	940	1001	0.804212247465938	232
20230719 023748	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	660	TRUE	491	0.00806153078657342	0.841562563381996	702	171	0.804041135450942	233
20230719 024023	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3	TRUE	491	0.191548446272209	0.818589638232719	2022	219	0.804103114296394	234
20230719 024546	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	87	TRUE	491	0.140781267104375	0.871923001354211	2621	110	0.804527598030585	235
20230719 024956	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	48	TRUE	491	0.149398359320448	0.934648134205863	1183	990	0.804145417987756	236
20230719 025409	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	12	TRUE	491	0.0708796189048735	0.797246369173331	1506	345	0.803370115797824	237
20230719 030527	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	195	TRUE	491	0.0423031385891023	0.5261378212329	1484	295	0.803163658669041	238
20230719 031037	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	67	TRUE	491	0.10456968555578	0.340524926052452	1521	620	0.803442528610078	239
20230719 031305	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	4	TRUE	491	0.213759352389796	0.578386127445148	2205	836	0.805080277035469	240
20230719 031953	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	83	TRUE	491	0.0601004379702418	0.923433947992208	2179	77	0.80173420581451	241
20230719 032331	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	30	TRUE	491	0.152274130350336	0.5169853849401	1148	903	0.804986852393058	242
20230719 032614	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	16	TRUE	491	0.247352469555512	0.501641408113507	1980	533	0.808206479823791	243
20230719 032842	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	7	TRUE	491	0.266305528239212	0.343358759796503	126	777	0.796571281587553	244
20230719 033407	binary	custom	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	102	TRUE	491	0.240717469721803	0.44934128181166	2431	859	0.806433720131997	245
